FUSION_ID,Count
TDU_consensed_contig_48752|TPO_consensed_contig_106427,448
TDU_consensed_contig_101610|TPO_consensed_contig_16147,0
TDU_consensed_contig_3076|TPO_consensed_contig_4409,2110
TDU_consensed_contig_86268|TPO_consensed_contig_109535,0
TDU_consensed_contig_12660|TPO_consensed_contig_35704,422
TDU_consensed_contig_36157|TPO_consensed_contig_32174,569
TDU_consensed_contig_35369|TPO_consensed_contig_85862,409
TDU_consensed_contig_33692|TPO_consensed_contig_46821,660
TDU_consensed_contig_69335|TPO_consensed_contig_9777,976
TDU_consensed_contig_27762|TPO_consensed_contig_116132,1368
TDU_consensed_contig_45813|TPO_consensed_contig_12048,1
TDU_consensed_contig_71767|TPO_consensed_contig_114694,0
TDU_consensed_contig_59196|TPO_consensed_contig_84448,6
TDU_consensed_contig_40284|TPO_consensed_contig_111118,0
TDU_consensed_contig_56821|TPO_consensed_contig_19898,51
TDU_consensed_contig_59592|TPO_consensed_contig_32672,754
TDU_consensed_contig_80707|TPO_consensed_contig_12642,3960
TDU_consensed_contig_68449|TPO_consensed_contig_91407,479
TDU_consensed_contig_68151|TPO_consensed_contig_33765,5271
TDU_consensed_contig_60664|TPO_consensed_contig_28309,17
TDU_consensed_contig_56748|TPO_consensed_contig_9392,254
TDU_consensed_contig_11053|TPO_consensed_contig_39553,11959
TDU_consensed_contig_4745|TPO_consensed_contig_27969,127
TDU_consensed_contig_37494|TPO_consensed_contig_37012,5699
TDU_consensed_contig_39883|TPO_consensed_contig_26319,102
TDU_consensed_contig_38951|TPO_consensed_contig_88491,0
TDU_consensed_contig_38948|TPO_consensed_contig_17905,0
TDU_consensed_contig_8405|TPO_consensed_contig_33570,7113
TDU_consensed_contig_46251|TPO_consensed_contig_32522,246
TDU_consensed_contig_34448|TPO_consensed_contig_43120,110
TDU_consensed_contig_57117|TPO_consensed_contig_85400,0
TDU_consensed_contig_57333|TPO_consensed_contig_17762,2290
TDU_consensed_contig_16521|TPO_consensed_contig_16031,57
TDU_consensed_contig_8604|TPO_consensed_contig_16601,597
TDU_consensed_contig_75042|TPO_consensed_contig_10293,0
TDU_consensed_contig_56911|TPO_consensed_contig_37656,2168
TDU_consensed_contig_35746|TPO_consensed_contig_13623,177
TDU_consensed_contig_16676|TPO_consensed_contig_13149,201
TDU_consensed_contig_104154|TPO_consensed_contig_24645,2
TDU_consensed_contig_86271|TPO_consensed_contig_59209,62
TDU_consensed_contig_28098|TPO_consensed_contig_32709,744
TDU_consensed_contig_40286|TPO_consensed_contig_17932,310
TDU_consensed_contig_67353|TPO_consensed_contig_71040,0
TDU_consensed_contig_6837|TPO_consensed_contig_38786,97
TDU_consensed_contig_33969|TPO_consensed_contig_43357,153
TDU_consensed_contig_38793|TPO_consensed_contig_13302,0
TDU_consensed_contig_72992|TPO_consensed_contig_83367,0
TDU_consensed_contig_28679|TPO_consensed_contig_46903,74
TDU_consensed_contig_32845|TPO_consensed_contig_16196,94
TDU_consensed_contig_75315|TPO_consensed_contig_27827,677
TDU_consensed_contig_102617|TPO_consensed_contig_18635,0
TDU_consensed_contig_60325|TPO_consensed_contig_13545,177
TDU_consensed_contig_9119|TPO_consensed_contig_37763,139
TDU_consensed_contig_36823|TPO_consensed_contig_38920,122
TDU_consensed_contig_12946|TPO_consensed_contig_38940,196
TDU_consensed_contig_12496|TPO_consensed_contig_37721,2096
TDU_consensed_contig_75477|TPO_consensed_contig_11577,6
TDU_consensed_contig_39516|TPO_consensed_contig_42256,6
TDU_consensed_contig_34338|TPO_consensed_contig_18819,42
TDU_consensed_contig_60709|TPO_consensed_contig_84476,752
TDU_consensed_contig_2774|TPO_consensed_contig_84555,5673
TDU_consensed_contig_101853|TPO_consensed_contig_16816,2009
TDU_consensed_contig_64901|TPO_consensed_contig_28516,30
TDU_consensed_contig_39518|TPO_consensed_contig_96969,729
TDU_consensed_contig_101581|TPO_consensed_contig_34949,0
TDU_consensed_contig_100763|TPO_consensed_contig_21833,5
TDU_consensed_contig_64381|TPO_consensed_contig_89508,18
TDU_consensed_contig_47301|TPO_consensed_contig_86180,23
TDU_consensed_contig_12648|TPO_consensed_contig_16316,76
TDU_consensed_contig_12371|TPO_consensed_contig_84318,2812
TDU_consensed_contig_39928|TPO_consensed_contig_58582,1
